-2.93045,56.47827,"Dundee Milton - Milton Of Craigie Road, Dundee >441382503703"
-3.41036,56.08154,"Dunfermline - Halbeath Road Retail Park, Fife >441383621021"
-0.52125,51.89068,"Dunstable - Court Drive, Dunstable, Bedfordshire >441582697000"
-2.17477,57.20437,"Dyce - Riverview Drive, Aberdeen >441224724134"
0.32284,50.79485,"Eastbourne - The Crumbles, Pevensey Bay Road, Eastbourne, East Sussex >441323470014"
0.46049,51.56944,"Eastgate - Eastgate Shopping Centre, Basildon, Essex >441268884000"
-2.19353,53.48272,"Eastlands Supercentre - ASDA Sportcity, Ashton New Road -, Bradford, Manchester >441612303500"
-1.38952,50.96755,"Eastleigh - Bournemouth Road, Chandlers Ford >442380268341"
-0.94299,53.31918,"East Retford - Wharf Road, East Retford >441777860810"
-3.10318,55.93881,"Edinburgh Supercentre - 100 The Jewel, Brunstane >441316699151"
-3.31404,57.64006,"Elgin - Edgar Road, Moray >441343564000"
-2.89809,53.27669,"Ellesmere Port - Grange Road, Merseyside >441513486100"
-1.32443,53.68973,"Essentials Pontefract - Halfpenny Lane, Pontefract >441977696900"
-3.78765,56.00073,"Falkirk - 3 Newmarket Street, Falkirk >441324636191"
-5.1227,50.16351,"Falmouth - Jennings Road, Cornwall >441326378873"
-1.18396,50.8336,"Fareham - Speedfields Park, Newgate Lane >441329822272"
-0.759,51.28995,"Farnborough - West Meade, Farnborough >441252376074"
-2.39702,53.54773,"Farnworth - Brackley Street, Bolton >441204709809"
-0.41121,51.44638,"Feltham - Tilley Road, Feltham, Middlesex >442088312400"
-3.0145,53.92006,"Fleetwood (New) - Cop Lane, Fleetwood >441253879400"
-2.30457,51.22741,"Frome - Warminster Road, Wallbridge, Frome >441373475200"
-2.68487,53.79114,"Fulwood - East Way, Fulwood, Preston >441772703130"
-2.79908,55.615,"Galashiels - Currie Road, Galashiels >441896661800"
-1.68025,54.95937,"Gateshead - Metro Centre, Gibfide Way >441914602981"
-0.10071,51.37575,"George Croydon - 42-46 North End, Croydon >442086030000"
-2.98078,53.40539,"George Liverpool - Unit FSU 2, Clayton Shopping Centre, Liverpool, Merseyside >441517053009"
-2.23981,53.49864,"George Manchester Fort - Unit 4&5, Manchester Fort, Cheetham Hill Road, Manchester >441612144750"
-0.89449,52.23784,"George Northampton - 24 Abington Street, Northampton, Northamptonshire >441604239170"
-4.13688,55.87297,"Glasgow Fort Living - Unit 2/3 Glasgow Fort, Glasgow >441417735160"
-1.35351,53.71501,"Glasshoughton - Leeds Road, Glasshoughton, Castleford, West Yorkshire >441977512587"
-2.23612,51.86308,"Gloucester - Bruton Way, Gloucester >441452833000"
-2.60521,53.48163,"Golborne - Edge Green Lane, Warrington >441942723231"
-1.61828,55.01257,"Gosforth - Hollywood Avenue, Gosforth >441912130933"
-1.12944,50.79197,"Gosport - Cranbourne Ind. Est, Dock Road, Gosport, Hampshire >442392524731"
-4.32038,55.85266,"Govan - 500 Helen Street, Govan >441414454257"
-3.71782,56.02016,"Grangemouth - Dock Road, Grangemouth >441324492400"
-0.64565,52.91389,"Grantham - Union Street, Lincs >441476581500"
0.34358,51.43483,"Gravesend - Thames Way, Kent >441474560333"
-2.03132,52.53119,"Great Bridge Supercentre - Brickhouse Lane, Tipton, West Midlands >441215577822"
1.71879,52.61355,"Great Yarmouth - Acle New Road, Runham, Vauxhall >441493330272"
0.27703,51.45245,"Greenhithe - Crossways Boulevard, Greenhithe, Kent >441322374100"
-0.07688,53.56795,"Grimsby - Holles Street, Grimsby >441472361381"
-1.88621,53.7231,"Halifax - ThrumHall Lane, Halifax >441422331200"
-4.02935,55.77845,"Hamilton - Palace Grounds Road, Hamilton >441698456700"
0.09413,51.76765,"Harlow - Watergardens, Southgate, Harlow, Essex >441279459700"
-2.2108,53.51222,"Harpurhey - Harpurhey District Centre, Manchester >441612058941"
-1.53656,53.99607,"Harrogate - Bower Road, Harrogate >441423524243"
-1.21116,54.69051,"Hartlepool - Marina Way, Hartlepool >441429239000"
-0.22753,51.7634,"Hatfield - 98 Town Centre, Hatfield >441707630800"
-1.01498,50.86294,"Havant Supercentre - Larchwood Avenue, Bedhampton >442392445800"
-0.47009,51.75292,"Hemel Hempstead - Hillfield Road, Hemel Hempstead, Herts >441442212802"
-2.72019,52.04895,"Hereford - Belmont Road, Hereford >441432346300"
-0.37328,53.73371,"Hessle - Hessle Road, Hull >441482596600"
-0.78164,51.6113,"High Wycombe - Holmers Farm Way, High Wycombe >441494441611"
-1.36015,52.55364,"Hinckley - Barwell Lane, Hinkley >441455636145"
-2.53474,53.58331,"Horwich - The Link Way, Bolton >441204699337"
-1.77718,53.67248,"Huddersfield - Longhill Road, Off Bradford Road, Huddersfield >441484422246"
-0.25363,53.7784,"Hull - Main Road, Bilton, Hull >441482815311"
-2.24689,53.46123,"Hulme - 100 Princess Road, Manchester >441612279367"
-2.79933,57.44522,"Huntly - Steven Road, Huntly >441466795500"
-2.86819,53.3575,"Hunts Cross - Hunts Cross Shopping Centre, Liverpool >441517284600"
-2.83681,53.41255,"Huyton - Huyton Lane, Huyton, Liverpool >441514494600"
-2.08213,53.45185,"Hyde - Greenfield Street, Hyde, Cheshire >441618825700"
-1.16975,52.96685,"Hyson Green - Radford Rd, Hyson Green, Nottingham >441159424300"
1.11414,52.08407,"Ipswich - Goddard Road, Whitehouse Industrial Estate >441473240234"
-4.67142,55.6129,"Irvine - Rivergate Shopping Centre, Irvine >441294313036"
-0.01362,51.49425,"Isle of Dogs - 151 East Ferry Road, Isle Of Dogs >442079872614"
-2.7358,54.31153,"Kendal - Burton Road, Kendal >441539741416"
-1.47984,53.81203,"Killingbeck - Killingbeck Drive, Leeds >441132499004"
-4.48781,55.59848,"Kilmarnock - Queens Drive, Kilmarnock >441563570653"
0.40222,51.27247,"Kingshill - 1 Alexander Grove, Kingshill >441732229000"
-0.90077,52.26041,"Kingsthorpe - 50 Harborough Road, Kingsthorpe, Northhampton >441604777600"
-0.29056,51.41122,"Kingston on Thames - 142 London Road, Kingston Upon Thames, London >442085473400"
-0.35126,53.78927,"Kingswood - Kingswood Retail Park, Hull >441482830400"
-3.15228,56.14013,"Kirkcaldy - Carberry Road, Fife >441592655370"
-2.82802,54.05629,"Lancaster - Ovangle Road, Lancaster >441524580780"
-1.51582,52.27619,"Leamington Spa - Chesterton Drive, Warwicks >441926311656"
-1.5449,53.79671,"Leeds - 8/14 Albion Street, Leeds >441133062200"
-1.53952,53.78844,"Leeds Living - Crown Point Retail Park, Junction Street, Leeds >441133868100"
-1.1779,52.59993,"Leicester - Narborough Road South, Braunstone, Leicester >441162815000"
-2.52504,53.50384,"Leigh - Atherleigh Way, Leigh >441942676874"
-0.0092,51.55643,"Leyton - Marshall Road, Leyton >442089888300"
-0.59031,53.18836,"Lincoln - Newark Road, Lincs >441522507800"
-4.46644,55.85524,"Linwood - Phoenix Retail Park, Paisley >441418487929"
-3.04917,53.4253,"Liscard - Sea View Road, Wallasey >441516912221"
-3.51049,55.88461,"Livingston Supercentre - Almondale Centre, Almondvale Road South >441506835980"
-3.82405,53.31847,"Llandudno - Conway Road, Llandudno, Conwy >441492864300"
-4.15863,51.68095,"Llanelli - Murray Street, Llanelli >441554749547"
-4.30958,53.25719,"LLangefni - Ffordd Cae Sel, LLangefni >441248725520"
-1.27173,52.90104,"Long Eaton - Midland Street, Long Eaton, Nottingham >441159836100"
-2.19946,53.45746,"Longsight - Stanley Grove, Longsight >441612486013"
-2.49709,51.44839,"Longwell Green - Craven Way, Longwell Green >441179603947"
-0.93301,51.42473,"Lower Earley - Chalfont Way, Lower Earley, Reading >441189870300"
1.7449,52.47084,"Lowestoft - Belvedere Road, Off Horn Hill >441502534200"
-0.37157,51.88834,"Luton - Wigmore Hall Shopping Centre, Wigmore Lane, Stopsley, Luton >441582692200"
-1.16972,53.15649,"Mansfield - Old Mill Lane, Mansfield, Notts >441623676700"
-4.29214,55.89973,"Maryhill - 20 Rothes Drive, Summerston >441419460467"
-3.34144,51.767,"Merthyr Tydfil - Dowlais Top, Mid-Glamorgan >441685379981"
-1.17648,54.58158,"Middlesbrough - 2 North Street, Middlesbrough >441642458214"
-2.12272,57.1913,"Middleton Park - Jesmond Drive, Bridge Of Don >441224822000"
-0.72837,52.00528,"Milton Keynes - Bletcham Way, Milton Keynes >441908362500"
-1.77971,52.53268,"Minworth Supercentre - Walmley Ash Road, Sutton Coldfield >441213137100"
-1.61032,53.73522,"Morley - Howley Park Road, Morley >441132537518"
-3.98803,55.79086,"Motherwell - Watson Street, Motherwell >441698242900"
-3.02106,51.55703,"Newport - Pencarn Way, Coedkernew, Gwent >441633815571"
-3.61402,50.53053,"Newton Abbot - Highweek Street, Newton Abbot >441626882700"
-4.33393,55.77285,"Newton Mearns - Ayr Road, Glasgow >441416391333"
1.26207,52.65301,"Norwich - Drayton High Road, Hellesdon >441603787384"
1.29589,52.62662,"Norwich Castle Mall - Castle Mall, Norwich >441603677700"
-1.13991,52.9233,"Nottingham West Bridgford - Loughborough Road, Nottingham >441159694200"
-1.46658,52.52694,"Nuneaton - Newtown Road, Nuneaton >442476374757"
-1.08619,52.60311,"Oadby - Leicester Road, Oadby Frith, Leicester >441162718341"
-2.01904,52.49018,"Oldbury - Wolverhampton Road, Oldbury, West Midlands >441215697300"
-0.07088,51.48547,"Old Kent Road - Old Kent Road, Ossory Road >442075007900"
-4.19982,55.85344,"Parkhead Forge - 1300 Duke Street, Parkhead Forge >441415541830"
-0.26991,51.5278,"Park Royal - 2-20 Western Rd, Ealing, London >442089519000"
-2.59649,51.53069,"Patchway Supercentre - Highwood Lane, Avon >441173172400"
-4.94109,51.6944,"Pembroke Dock - Gordon Street, Pembroke Dock, Pembrokeshire >441646624100"
-3.13046,51.5362,"Pentwyn - 8 Derring Road, Pontprennau >442920733853"
-1.90225,52.51833,"Perry Barr - Walsall Road, Birmingham >441213444550"
-3.44393,56.40562,"Perth - 89 Dunkeld Road, Perth >441738638100"
-0.24397,52.56907,"Peterborough - West Rivergate Shopping Centre, Viersen Platz >441733566224"
-1.8413,57.5072,"Peterhead - Longside Road, Peterhead, Aberdeenshire >441779484000"
-1.33135,54.76076,"Peterlee - Surtrees Road, Peterlee, Co. Durham >441915878500"
-2.27513,53.57613,"Pilsworth - Pilsworth Road, Bury >441613512500"
-4.08058,50.36332,"Plymouth - Leypark Drive, Estover, Plymouth >441752709785"
-1.98584,50.71733,"Poole - West Quay Rd, Poole, Dorset >441202207000"
-2.1399,57.06322,"Portlethen - Muir End Road, Portlethen >441224782200"
-1.07742,50.79857,"Portsmouth - The Bridge Shopping Centre, 11 Somers Road North, Portsmouth >442392841800"
-2.70003,53.75794,"Preston - 17-19 Fishergate, Preston >441772256730"
-1.66851,53.80386,"Pudsey Supercentre - Owlcoates Shopping Centre, Pudsey >441132361222"
-3.04106,53.20085,"Queensferry - Aston Road, Clwyd >441244834600"
-1.91006,52.55116,"Queslett - 6 Old Horns Crescent, Off Queslett Road, Great Barr, West Midlands >441213600238"
-2.32869,53.55731,"Radcliffe - Riverside Retail Park, Manchester >441617245008"
-2.28635,53.70402,"Rawtenstall - Hollymount, St Marys Way, Rossendale >441706242400"
-3.52173,53.31133,"Rhyl - St Asaph Avenue North, Kimnel Bay >441745343466"
-4.18157,55.89192,"Robroyston - 1 Monument Drive, Robroyston >441415576200"
-2.16593,53.61561,"Rochdale - The Old Cricket Ground, Rochdale >441706354462"
-0.24678,51.43925,"Roehampton - 31 Roehampton Vale, London >442087802780"
0.1851,51.57928,"Romford - Dolphin Way, Mercury Road, Romford, Essex >441708388700"
-1.31941,53.44371,"Rotherham - Aldwarke Lane, Rotherham >441709850670"
-2.70123,53.32917,"Runcorn - West Lane, Cheshire >441928790030"
-0.60149,52.29552,"Rushden - Washbrook Road, Rushden >441933417100"
-0.68463,53.56532,"Scunthorpe - Burringham Road, South Humberside >441724280008"
-2.9369,53.39186,"Sefton Park - Smithdown Road, Liverpool >441517346600"
